,date,code,capital,money_lock,money_rest,deal_action,deal_price,object_vol,fees,slippage
933,20190709,ALL,357960625.46360004,357959737.0,888.4636000227929,,,,,
934,20190710,CASH,,,888.4636000227929,,,,,
935,20190710,603288.XSHG,,160371803.0,,hold,,1561100.0,,
936,20190710,600031.XSHG,,4992.0,,hold,,400.0,,
937,20190710,STOCK,,160376795.0,,,,,,
938,20190710,000906.XSHG,,197498560.0,,hold,,50000.0,,
939,20190710,INDEX,,197498560.0,,,,,,
940,20190710,ALL,357876243.46360004,357875355.0,888.4636000227929,,,,,
941,20190711,CASH,,,888.4636000227929,,,,,
942,20190711,603288.XSHG,,159263422.0,,hold,,1561100.0,,
943,20190711,600031.XSHG,,5128.0,,hold,,400.0,,
944,20190711,STOCK,,159268550.0,,,,,,
945,20190711,000906.XSHG,,197444385.0,,hold,,50000.0,,
946,20190711,INDEX,,197444385.0,,,,,,
947,20190711,ALL,356713823.46360004,356712935.0,888.4636000227929,,,,,
948,20190712,CASH,,,888.4636000227929,,,,,
949,20190712,603288.XSHG,,159560031.0,,hold,,1561100.0,,
950,20190712,600031.XSHG,,5252.0,,hold,,400.0,,
951,20190712,STOCK,,159565283.0,,,,,,
952,20190712,000906.XSHG,,198546330.0,,hold,,50000.0,,
953,20190712,INDEX,,198546330.0,,,,,,
954,20190712,ALL,358112501.46360004,358111613.0,888.4636000227929,,,,,
955,20190715,CASH,,,888.4636000227929,,,,,
956,20190715,603288.XSHG,,159122923.0,,hold,,1561100.0,,
957,20190715,600031.XSHG,,5372.0,,hold,,400.0,,
958,20190715,STOCK,,159128295.0,,,,,,
959,20190715,000906.XSHG,,199771105.0,,hold,,50000.0,,
960,20190715,INDEX,,199771105.0,,,,,,
961,20190715,ALL,358900288.46360004,358899400.0,888.4636000227929,,,,,
962,20190716,CASH,,,888.4636000227929,,,,,
963,20190716,603288.XSHG,,156344165.0,,hold,,1561100.0,,
964,20190716,600031.XSHG,,5368.0,,hold,,400.0,,
965,20190716,STOCK,,156349533.0,,,,,,
966,20190716,000906.XSHG,,199141690.0,,hold,,50000.0,,
967,20190716,INDEX,,199141690.0,,,,,,
968,20190716,ALL,355492111.46360004,355491223.0,888.4636000227929,,,,,
969,20190717,CASH,,,992.4636000227929,,,,,
970,20190717,603288.XSHG,,155813391.0,,hold,,1561100.0,,
971,20190717,600031.XSHG,,5376.0,,hold,,400.0,,
972,20190717,STOCK,,155818767.0,,,,,,
973,20190717,000906.XSHG,,199025295.0,,hold,,50000.0,,
974,20190717,INDEX,,199025295.0,,,,,,
975,20190717,ALL,354845054.46360004,354844062.0,992.4636000227929,,,,,
976,20190718,CASH,,,992.4636000227929,,,,,
977,20190718,603288.XSHG,,156422220.0,,hold,,1561100.0,,
978,20190718,600031.XSHG,,5484.0,,hold,,400.0,,
979,20190718,STOCK,,156427704.0,,,,,,
980,20190718,000906.XSHG,,196767820.0,,hold,,50000.0,,
981,20190718,INDEX,,196767820.0,,,,,,
982,20190718,ALL,353196516.46360004,353195524.0,992.4636000227929,,,,,
983,20190719,603288.XSHG,,158311151.0,,sell,101.41,1561100.0,284960.0718,0.0
984,20190719,600519.XSHG,,157814137.0,,buy,955.87,165100.0,126251.30960000001,0.0
985,20190719,CASH,,,86795.08220002055,,,,,
986,20190719,600031.XSHG,,5444.0,,hold,,400.0,,
987,20190719,600519.XSHG,,157814137.0,,hold,,165100.0,,
988,20190719,STOCK,,157819581.0,,,,,,
989,20190719,000906.XSHG,,198678400.0,,hold,,50000.0,,
990,20190719,INDEX,,198678400.0,,,,,,
991,20190719,ALL,356584776.08220005,356497981.0,86795.08220002055,,,,,
992,20190722,CASH,,,86795.08220002055,,,,,
993,20190722,600031.XSHG,,5484.0,,hold,,400.0,,
994,20190722,600519.XSHG,,158004002.0,,hold,,165100.0,,
995,20190722,STOCK,,158009486.0,,,,,,
996,20190722,000906.XSHG,,196656450.00000003,,hold,,50000.0,,
997,20190722,INDEX,,196656450.00000003,,,,,,
998,20190722,ALL,354752731.08220005,354665936.0,86795.08220002055,,,,,
999,20190723,CASH,,,86795.08220002055,,,,,
1000,20190723,600031.XSHG,,5440.0,,hold,,400.0,,
1001,20190723,600519.XSHG,,157502098.0,,hold,,165100.0,,
1002,20190723,STOCK,,157507538.0,,,,,,
1003,20190723,000906.XSHG,,197435925.0,,hold,,50000.0,,
1004,20190723,INDEX,,197435925.0,,,,,,
1005,20190723,ALL,355030258.08220005,354943463.0,86795.08220002055,,,,,
1006,20190724,CASH,,,86795.08220002055,,,,,
1007,20190724,600031.XSHG,,5568.0,,hold,,400.0,,
1008,20190724,600519.XSHG,,156244036.0,,hold,,165100.0,,
1009,20190724,STOCK,,156249604.0,,,,,,
1010,20190724,000906.XSHG,,199099465.0,,hold,,50000.0,,
1011,20190724,INDEX,,199099465.0,,,,,,
1012,20190724,ALL,355435864.08220005,355349069.0,86795.08220002055,,,,,
1013,20190725,CASH,,,86795.08220002055,,,,,
1014,20190725,600031.XSHG,,5596.0,,hold,,400.0,,
1015,20190725,600519.XSHG,,158991300.0,,hold,,165100.0,,
1016,20190725,STOCK,,158996896.0,,,,,,
1017,20190725,000906.XSHG,,200525500.0,,hold,,50000.0,,
1018,20190725,INDEX,,200525500.0,,,,,,
1019,20190725,ALL,359609191.08220005,359522396.0,86795.08220002055,,,,,
1020,20190726,CASH,,,86795.08220002055,,,,,
1021,20190726,600031.XSHG,,5860.0,,hold,,400.0,,
1022,20190726,600519.XSHG,,159326453.0,,hold,,165100.0,,
1023,20190726,STOCK,,159332313.0,,,,,,
1024,20190726,000906.XSHG,,200887005.0,,hold,,50000.0,,
1025,20190726,INDEX,,200887005.0,,,,,,
1026,20190726,ALL,360306113.08220005,360219318.0,86795.08220002055,,,,,
1027,20190729,CASH,,,86795.08220002055,,,,,
1028,20190729,600031.XSHG,,5736.0,,hold,,400.0,,
1029,20190729,600519.XSHG,,161205291.0,,hold,,165100.0,,
1030,20190729,STOCK,,161211027.0,,,,,,
1031,20190729,000906.XSHG,,200704740.0,,hold,,50000.0,,
1032,20190729,INDEX,,200704740.0,,,,,,
1033,20190729,ALL,362002562.08220005,361915767.0,86795.08220002055,,,,,
1034,20190730,CASH,,,86795.08220002055,,,,,
1035,20190730,600031.XSHG,,5724.0,,hold,,400.0,,
1036,20190730,600519.XSHG,,161621343.0,,hold,,165100.0,,
1037,20190730,STOCK,,161627067.0,,,,,,
1038,20190730,000906.XSHG,,201592795.0,,hold,,50000.0,,
1039,20190730,INDEX,,201592795.0,,,,,,
1040,20190730,ALL,363306657.08220005,363219862.0,86795.08220002055,,,,,
1041,20190731,CASH,,,86795.08220002055,,,,,
1042,20190731,600031.XSHG,,5648.0,,hold,,400.0,,
1043,20190731,600519.XSHG,,160576260.0,,hold,,165100.0,,
1044,20190731,STOCK,,160581908.0,,,,,,
1045,20190731,000906.XSHG,,200007375.0,,hold,,50000.0,,
1046,20190731,INDEX,,200007375.0,,,,,,
1047,20190731,ALL,360676078.08220005,360589283.0,86795.08220002055,,,,,
1048,20190801,CASH,,,86795.08220002055,,,,,
1049,20190801,600031.XSHG,,5676.0,,hold,,400.0,,
1050,20190801,600519.XSHG,,158380430.0,,hold,,165100.0,,
1051,20190801,STOCK,,158386106.0,,,,,,
1052,20190801,000906.XSHG,,198420825.0,,hold,,50000.0,,
1053,20190801,INDEX,,198420825.0,,,,,,
1054,20190801,ALL,356893726.08220005,356806931.0,86795.08220002055,,,,,
1055,20190802,CASH,,,86795.08220002055,,,,,
1056,20190802,600031.XSHG,,5572.0,,hold,,400.0,,
1057,20190802,600519.XSHG,,157579695.0,,hold,,165100.0,,
1058,20190802,STOCK,,157585267.0,,,,,,
1059,20190802,000906.XSHG,,195604305.0,,hold,,50000.0,,
1060,20190802,INDEX,,195604305.0,,,,,,
1061,20190802,ALL,353276367.08220005,353189572.0,86795.08220002055,,,,,
1062,20190805,CASH,,,86795.08220002055,,,,,
1063,20190805,600031.XSHG,,5436.0,,hold,,400.0,,
1064,20190805,600519.XSHG,,155595193.0,,hold,,165100.0,,
1065,20190805,STOCK,,155600629.0,,,,,,
1066,20190805,000906.XSHG,,192184250.0,,hold,,50000.0,,
1067,20190805,INDEX,,192184250.0,,,,,,
1068,20190805,ALL,347871674.08220005,347784879.0,86795.08220002055,,,,,
1069,20190806,600519.XSHG,,156234130.0,,sell,946.3,165100.0,281221.434,0.0
1070,20190806,CASH,,,156039703.6482,,,,,
1071,20190806,600031.XSHG,,5424.0,,hold,,400.0,,
1072,20190806,STOCK,,5424.0,,,,,,
1073,20190806,000906.XSHG,,189645415.0,,hold,,50000.0,,
1074,20190806,INDEX,,189645415.0,,,,,,
1075,20190806,ALL,345690542.64820004,189650839.0,156039703.6482,,,,,
1076,20190807,CASH,,,156039703.6482,,,,,
1077,20190807,600031.XSHG,,5432.0,,hold,,400.0,,
1078,20190807,STOCK,,5432.0,,,,,,
1079,20190807,000906.XSHG,,188819480.0,,hold,,50000.0,,
1080,20190807,INDEX,,188819480.0,,,,,,
1081,20190807,ALL,344864615.64820004,188824912.0,156039703.6482,,,,,
1082,20190808,CASH,,,156039703.6482,,,,,
1083,20190808,600031.XSHG,,5424.0,,hold,,400.0,,
1084,20190808,STOCK,,5424.0,,,,,,
1085,20190808,000906.XSHG,,191016135.0,,hold,,50000.0,,
1086,20190808,INDEX,,191016135.0,,,,,,
1087,20190808,ALL,347061262.64820004,191021559.0,156039703.6482,,,,,
1088,20190809,CASH,,,156039703.6482,,,,,
1089,20190809,600031.XSHG,,5392.0,,hold,,400.0,,
1090,20190809,STOCK,,5392.0,,,,,,
1091,20190809,000906.XSHG,,189055685.0,,hold,,50000.0,,
1092,20190809,INDEX,,189055685.0,,,,,,
1093,20190809,ALL,345100780.64820004,189061077.0,156039703.6482,,,,,
1094,20190812,CASH,,,156039703.6482,,,,,
1095,20190812,600031.XSHG,,5484.0,,hold,,400.0,,
1096,20190812,STOCK,,5484.0,,,,,,
1097,20190812,000906.XSHG,,192483500.0,,hold,,50000.0,,
1098,20190812,INDEX,,192483500.0,,,,,,
1099,20190812,ALL,348528687.64820004,192488984.0,156039703.6482,,,,,
1100,20190813,CASH,,,156039703.6482,,,,,
1101,20190813,600031.XSHG,,5304.0,,hold,,400.0,,
1102,20190813,STOCK,,5304.0,,,,,,
1103,20190813,000906.XSHG,,190896280.0,,hold,,50000.0,,
1104,20190813,INDEX,,190896280.0,,,,,,
1105,20190813,ALL,346941287.64820004,190901584.0,156039703.6482,,,,,
1106,20190814,CASH,,,156039703.6482,,,,,
1107,20190814,600031.XSHG,,5244.0,,hold,,400.0,,
1108,20190814,STOCK,,5244.0,,,,,,
1109,20190814,000906.XSHG,,191804195.0,,hold,,50000.0,,
1110,20190814,INDEX,,191804195.0,,,,,,
1111,20190814,ALL,347849142.64820004,191809439.0,156039703.6482,,,,,
1112,20190815,CASH,,,156039703.6482,,,,,
1113,20190815,600031.XSHG,,5320.0,,hold,,400.0,,
1114,20190815,STOCK,,5320.0,,,,,,
1115,20190815,000906.XSHG,,192484065.0,,hold,,50000.0,,
1116,20190815,INDEX,,192484065.0,,,,,,
1117,20190815,ALL,348529088.64820004,192489385.0,156039703.6482,,,,,
1118,20190816,CASH,,,156039703.6482,,,,,
1119,20190816,600031.XSHG,,5304.0,,hold,,400.0,,
1120,20190816,STOCK,,5304.0,,,,,,
1121,20190816,000906.XSHG,,193298625.0,,hold,,50000.0,,
1122,20190816,INDEX,,193298625.0,,,,,,
1123,20190816,ALL,349343632.64820004,193303929.0,156039703.6482,,,,,
1124,20190819,CASH,,,156039703.6482,,,,,
1125,20190819,600031.XSHG,,5424.0,,hold,,400.0,,
1126,20190819,STOCK,,5424.0,,,,,,
1127,20190819,000906.XSHG,,197969350.0,,hold,,50000.0,,
1128,20190819,INDEX,,197969350.0,,,,,,
1129,20190819,ALL,354014477.64820004,197974774.0,156039703.6482,,,,,
1130,20190820,600519.XSHG,,155899000.0,,buy,1070.0,145700.0,124719.20000000001,0.0
1131,20190820,CASH,,,15984.448200017214,,,,,
1132,20190820,600031.XSHG,,5580.0,,hold,,400.0,,
1133,20190820,600519.XSHG,,155899000.0,,hold,,145700.0,,
1134,20190820,STOCK,,155904580.0,,,,,,
1135,20190820,000906.XSHG,,197811790.0,,hold,,50000.0,,
1136,20190820,INDEX,,197811790.0,,,,,,
1137,20190820,ALL,353732354.44820005,353716370.0,15984.448200017214,,,,,
1138,20190821,CASH,,,15984.448200017214,,,,,
1139,20190821,600031.XSHG,,5464.0,,hold,,400.0,,
1140,20190821,600519.XSHG,,155316200.0,,hold,,145700.0,,
1141,20190821,STOCK,,155321664.0,,,,,,
1142,20190821,000906.XSHG,,197669090.0,,hold,,50000.0,,
1143,20190821,INDEX,,197669090.0,,,,,,
1144,20190821,ALL,353006738.4482,352990754.0,15984.448200017214,,,,,
1145,20190822,CASH,,,15984.448200017214,,,,,
1146,20190822,600031.XSHG,,5360.0,,hold,,400.0,,
1147,20190822,600519.XSHG,,160852800.0,,hold,,145700.0,,
1148,20190822,STOCK,,160858160.0,,,,,,
1149,20190822,000906.XSHG,,198188275.0,,hold,,50000.0,,
1150,20190822,INDEX,,198188275.0,,,,,,
1151,20190822,ALL,359062419.4482,359046435.0,15984.448200017214,,,,,
1152,20190823,CASH,,,15984.448200017214,,,,,
1153,20190823,600031.XSHG,,5644.0,,hold,,400.0,,
1154,20190823,600519.XSHG,,164655570.0,,hold,,145700.0,,
1155,20190823,STOCK,,164661214.0,,,,,,
1156,20190823,000906.XSHG,,199282160.0,,hold,,50000.0,,
1157,20190823,INDEX,,199282160.0,,,,,,
1158,20190823,ALL,363959358.4482,363943374.0,15984.448200017214,,,,,
1159,20190826,CASH,,,15984.448200017214,,,,,
1160,20190826,600031.XSHG,,5512.0,,hold,,400.0,,
1161,20190826,600519.XSHG,,160699815.0,,hold,,145700.0,,
1162,20190826,STOCK,,160705327.0,,,,,,
1163,20190826,000906.XSHG,,196776060.0,,hold,,50000.0,,
1164,20190826,INDEX,,196776060.0,,,,,,
1165,20190826,ALL,357497371.4482,357481387.0,15984.448200017214,,,,,
1166,20190827,CASH,,,15984.448200017214,,,,,
1167,20190827,600031.XSHG,,5532.0,,hold,,400.0,,
1168,20190827,600519.XSHG,,161581300.0,,hold,,145700.0,,
1169,20190827,STOCK,,161586832.0,,,,,,
1170,20190827,000906.XSHG,,199584155.0,,hold,,50000.0,,
1171,20190827,INDEX,,199584155.0,,,,,,
1172,20190827,ALL,361186971.4482,361170987.0,15984.448200017214,,,,,
1173,20190828,CASH,,,15984.448200017214,,,,,
1174,20190828,600031.XSHG,,5424.0,,hold,,400.0,,
1175,20190828,600519.XSHG,,160286027.0,,hold,,145700.0,,
1176,20190828,STOCK,,160291451.0,,,,,,
1177,20190828,000906.XSHG,,198934430.0,,hold,,50000.0,,
1178,20190828,INDEX,,198934430.0,,,,,,
1179,20190828,ALL,359241865.4482,359225881.0,15984.448200017214,,,,,
1180,20190829,CASH,,,15984.448200017214,,,,,
1181,20190829,600031.XSHG,,5384.0,,hold,,400.0,,
1182,20190829,600519.XSHG,,162178670.0,,hold,,145700.0,,
1183,20190829,STOCK,,162184054.0,,,,,,
1184,20190829,000906.XSHG,,198495660.0,,hold,,50000.0,,
1185,20190829,INDEX,,198495660.0,,,,,,
1186,20190829,ALL,360695698.4482,360679714.0,15984.448200017214,,,,,
1187,20190830,600031.XSHG,,5388.0,,sell,13.47,400.0,9.6984,0.0
1188,20190830,CASH,,,21362.749800017213,,,,,
1189,20190830,600519.XSHG,,166389400.0,,hold,,145700.0,,
1190,20190830,STOCK,,166389400.0,,,,,,
1191,20190830,000906.XSHG,,198417895.0,,hold,,50000.0,,
1192,20190830,INDEX,,198417895.0,,,,,,
1193,20190830,ALL,364828657.74979997,364807295.0,21362.749800017213,,,,,
1194,20190902,CASH,,,21362.749800017213,,,,,
1195,20190902,600519.XSHG,,165917332.0,,hold,,145700.0,,
1196,20190902,STOCK,,165917332.0,,,,,,
1197,20190902,000906.XSHG,,201525595.0,,hold,,50000.0,,
1198,20190902,INDEX,,201525595.0,,,,,,
1199,20190902,ALL,367464289.7498,367442927.0,21362.749800017213,,,,,
1200,20190903,CASH,,,21362.749800017213,,,,,
1201,20190903,600519.XSHG,,166098000.0,,hold,,145700.0,,
1202,20190903,STOCK,,166098000.0,,,,,,
1203,20190903,000906.XSHG,,202078685.0,,hold,,50000.0,,
1204,20190903,INDEX,,202078685.0,,,,,,
1205,20190903,ALL,368198047.7498,368176685.0,21362.749800017213,,,,,
1206,20190904,CASH,,,21362.749800017213,,,,,
1207,20190904,600519.XSHG,,163913957.0,,hold,,145700.0,,
1208,20190904,STOCK,,163913957.0,,,,,,
1209,20190904,000906.XSHG,,203840865.0,,hold,,50000.0,,
1210,20190904,INDEX,,203840865.0,,,,,,
1211,20190904,ALL,367776184.7498,367754822.0,21362.749800017213,,,,,
1212,20190905,CASH,,,21362.749800017213,,,,,
1213,20190905,600519.XSHG,,166680800.0,,hold,,145700.0,,
1214,20190905,STOCK,,166680800.0,,,,,,
1215,20190905,000906.XSHG,,205842590.00000003,,hold,,50000.0,,
1216,20190905,INDEX,,205842590.00000003,,,,,,
1217,20190905,ALL,372544752.7498,372523390.0,21362.749800017213,,,,,
1218,20190906,CASH,,,21362.749800017213,,,,,
1219,20190906,600519.XSHG,,166460793.0,,hold,,145700.0,,
1220,20190906,STOCK,,166460793.0,,,,,,
1221,20190906,000906.XSHG,,206924020.00000003,,hold,,50000.0,,
1222,20190906,INDEX,,206924020.00000003,,,,,,
1223,20190906,ALL,373406175.7498,373384813.0,21362.749800017213,,,,,
1224,20190909,CASH,,,21362.749800017213,,,,,
1225,20190909,600519.XSHG,,165590964.0,,hold,,145700.0,,
1226,20190909,STOCK,,165590964.0,,,,,,
1227,20190909,000906.XSHG,,208936915.0,,hold,,50000.0,,
1228,20190909,INDEX,,208936915.0,,,,,,
1229,20190909,ALL,374549241.7498,374527879.0,21362.749800017213,,,,,
1230,20190910,CASH,,,21362.749800017213,,,,,
1231,20190910,600519.XSHG,,163744945.0,,hold,,145700.0,,
1232,20190910,STOCK,,163744945.0,,,,,,
1233,20190910,000906.XSHG,,208217060.0,,hold,,50000.0,,
1234,20190910,INDEX,,208217060.0,,,,,,
1235,20190910,ALL,371983367.7498,371962005.0,21362.749800017213,,,,,
1236,20190911,CASH,,,21362.749800017213,,,,,
1237,20190911,600519.XSHG,,155829064.0,,hold,,145700.0,,
1238,20190911,STOCK,,155829064.0,,,,,,
1239,20190911,000906.XSHG,,206784395.0,,hold,,50000.0,,
1240,20190911,INDEX,,206784395.0,,,,,,
1241,20190911,ALL,362634821.7498,362613459.0,21362.749800017213,,,,,
1242,20190912,CASH,,,21362.749800017213,,,,,
1243,20190912,600519.XSHG,,160124300.0,,hold,,145700.0,,
1244,20190912,STOCK,,160124300.0,,,,,,
1245,20190912,000906.XSHG,,208715765.0,,hold,,50000.0,,
1246,20190912,INDEX,,208715765.0,,,,,,
1247,20190912,ALL,368861427.7498,368840065.0,21362.749800017213,,,,,
1248,20190916,CASH,,,21362.749800017213,,,,,
1249,20190916,600519.XSHG,,160124300.0,,hold,,145700.0,,
1250,20190916,STOCK,,160124300.0,,,,,,
1251,20190916,000906.XSHG,,208202955.00000003,,hold,,50000.0,,
1252,20190916,INDEX,,208202955.00000003,,,,,,
1253,20190916,ALL,368348617.7498,368327255.0,21362.749800017213,,,,,
1254,20190917,CASH,,,21362.749800017213,,,,,
1255,20190917,600519.XSHG,,159397257.0,,hold,,145700.0,,
1256,20190917,STOCK,,159397257.0,,,,,,
1257,20190917,000906.XSHG,,204498620.0,,hold,,50000.0,,
1258,20190917,INDEX,,204498620.0,,,,,,
1259,20190917,ALL,363917239.7498,363895877.0,21362.749800017213,,,,,
1260,20190918,CASH,,,21362.749800017213,,,,,
1261,20190918,600519.XSHG,,167394730.0,,hold,,145700.0,,
1262,20190918,STOCK,,167394730.0,,,,,,
1263,20190918,000906.XSHG,,205258600.00000006,,hold,,50000.0,,
1264,20190918,INDEX,,205258600.00000006,,,,,,
1265,20190918,ALL,372674692.7498001,372653330.00000006,21362.749800017213,,,,,
1266,20190919,CASH,,,21362.749800017213,,,,,
1267,20190919,600519.XSHG,,166826500.0,,hold,,145700.0,,
1268,20190919,STOCK,,166826500.0,,,,,,
1269,20190919,000906.XSHG,,206311845.0,,hold,,50000.0,,
1270,20190919,INDEX,,206311845.0,,,,,,
1271,20190919,ALL,373159707.7498,373138345.0,21362.749800017213,,,,,
1272,20190920,CASH,,,21362.749800017213,,,,,
1273,20190920,600519.XSHG,,168636094.0,,hold,,145700.0,,
1274,20190920,STOCK,,168636094.0,,,,,,
1275,20190920,000906.XSHG,,206884380.0,,hold,,50000.0,,
1276,20190920,INDEX,,206884380.0,,,,,,
1277,20190920,ALL,375541836.7498,375520474.0,21362.749800017213,,,,,
1278,20190923,CASH,,,21362.749800017213,,,,,
1279,20190923,600519.XSHG,,167409300.0,,hold,,145700.0,,
1280,20190923,STOCK,,167409300.0,,,,,,
1281,20190923,000906.XSHG,,204771330.0,,hold,,50000.0,,
1282,20190923,INDEX,,204771330.0,,,,,,
1283,20190923,ALL,372201992.7498,372180630.0,21362.749800017213,,,,,
1284,20190924,CASH,,,21362.749800017213,,,,,
1285,20190924,600519.XSHG,,172508800.0,,hold,,145700.0,,
1286,20190924,STOCK,,172508800.0,,,,,,
1287,20190924,000906.XSHG,,205275850.0,,hold,,50000.0,,
1288,20190924,INDEX,,205275850.0,,,,,,
1289,20190924,ALL,377806012.7498,377784650.0,21362.749800017213,,,,,
1290,20190925,CASH,,,21362.749800017213,,,,,
1291,20190925,600519.XSHG,,171051800.0,,hold,,145700.0,,
1292,20190925,STOCK,,171051800.0,,,,,,
1293,20190925,000906.XSHG,,203181280.0,,hold,,50000.0,,
1294,20190925,INDEX,,203181280.0,,,,,,
1295,20190925,ALL,374254442.7498,374233080.0,21362.749800017213,,,,,
1296,20190926,CASH,,,21362.749800017213,,,,,
1297,20190926,600519.XSHG,,170031900.0,,hold,,145700.0,,
1298,20190926,STOCK,,170031900.0,,,,,,
1299,20190926,000906.XSHG,,200877630.0,,hold,,50000.0,,
1300,20190926,INDEX,,200877630.0,,,,,,
1301,20190926,ALL,370930892.7498,370909530.0,21362.749800017213,,,,,
1302,20190927,CASH,,,21362.749800017213,,,,,
1303,20190927,600519.XSHG,,171161075.0,,hold,,145700.0,,
1304,20190927,STOCK,,171161075.0,,,,,,
1305,20190927,000906.XSHG,,201674575.0,,hold,,50000.0,,
1306,20190927,INDEX,,201674575.0,,,,,,
1307,20190927,ALL,372857012.7498,372835650.0,21362.749800017213,,,,,
1308,20190930,CASH,,,21362.749800017213,,,,,
1309,20190930,600519.XSHG,,167555000.0,,hold,,145700.0,,
1310,20190930,STOCK,,167555000.0,,,,,,
1311,20190930,000906.XSHG,,199534425.0,,hold,,50000.0,,
1312,20190930,INDEX,,199534425.0,,,,,,
1313,20190930,ALL,367110787.7498,367089425.0,21362.749800017213,,,,,
1314,20191008,CASH,,,21362.749800017213,,,,,
1315,20191008,600519.XSHG,,170046470.0,,hold,,145700.0,,
1316,20191008,STOCK,,170046470.0,,,,,,
1317,20191008,000906.XSHG,,200468540.0,,hold,,50000.0,,
1318,20191008,INDEX,,200468540.0,,,,,,
1319,20191008,ALL,370536372.7498,370515010.0,21362.749800017213,,,,,
1320,20191009,CASH,,,21362.749800017213,,,,,
1321,20191009,600519.XSHG,,167090217.0,,hold,,145700.0,,
1322,20191009,STOCK,,167090217.0,,,,,,
1323,20191009,000906.XSHG,,201082485.0,,hold,,50000.0,,
1324,20191009,INDEX,,201082485.0,,,,,,
1325,20191009,ALL,368194064.7498,368172702.0,21362.749800017213,,,,,
1326,20191010,CASH,,,21362.749800017213,,,,,
1327,20191010,600519.XSHG,,168283500.0,,hold,,145700.0,,
1328,20191010,STOCK,,168283500.0,,,,,,
1329,20191010,000906.XSHG,,202941085.0,,hold,,50000.0,,
1330,20191010,INDEX,,202941085.0,,,,,,
1331,20191010,ALL,371245947.7498,371224585.0,21362.749800017213,,,,,
1332,20191011,CASH,,,21362.749800017213,,,,,
1333,20191011,600519.XSHG,,171139220.0,,hold,,145700.0,,
1334,20191011,STOCK,,171139220.0,,,,,,
1335,20191011,000906.XSHG,,204511435.0,,hold,,50000.0,,
1336,20191011,INDEX,,204511435.0,,,,,,
1337,20191011,ALL,375672017.7498,375650655.0,21362.749800017213,,,,,
1338,20191014,CASH,,,21362.749800017213,,,,,
1339,20191014,600519.XSHG,,171926000.0,,hold,,145700.0,,
1340,20191014,STOCK,,171926000.0,,,,,,
1341,20191014,000906.XSHG,,206890695.0,,hold,,50000.0,,
1342,20191014,INDEX,,206890695.0,,,,,,
1343,20191014,ALL,378838057.7498,378816695.0,21362.749800017213,,,,,
1344,20191015,CASH,,,21362.749800017213,,,,,
1345,20191015,600519.XSHG,,176442700.0,,hold,,145700.0,,
1346,20191015,STOCK,,176442700.0,,,,,,
1347,20191015,000906.XSHG,,205544470.0,,hold,,50000.0,,
1348,20191015,INDEX,,205544470.0,,,,,,
1349,20191015,ALL,382008532.7498,381987170.0,21362.749800017213,,,,,
1350,20191016,CASH,,,21362.749800017213,,,,,
1351,20191016,600519.XSHG,,170469000.0,,hold,,145700.0,,
1352,20191016,STOCK,,170469000.0,,,,,,
1353,20191016,000906.XSHG,,204786665.0,,hold,,50000.0,,
1354,20191016,INDEX,,204786665.0,,,,,,
1355,20191016,ALL,375277027.7498,375255665.0,21362.749800017213,,,,,
1356,20191017,CASH,,,21362.749800017213,,,,,
1357,20191017,600519.XSHG,,172411181.0,,hold,,145700.0,,
1358,20191017,STOCK,,172411181.0,,,,,,
1359,20191017,000906.XSHG,,204807285.0,,hold,,50000.0,,
1360,20191017,INDEX,,204807285.0,,,,,,
1361,20191017,ALL,377239828.7498,377218466.0,21362.749800017213,,,,,
1362,20191018,CASH,,,21362.749800017213,,,,,
1363,20191018,600519.XSHG,,171312603.0,,hold,,145700.0,,
1364,20191018,STOCK,,171312603.0,,,,,,
1365,20191018,000906.XSHG,,201926890.0,,hold,,50000.0,,
1366,20191018,INDEX,,201926890.0,,,,,,
1367,20191018,ALL,373260855.7498,373239493.0,21362.749800017213,,,,,
1368,20191021,CASH,,,21362.749800017213,,,,,
1369,20191021,600519.XSHG,,170250450.0,,hold,,145700.0,,
1370,20191021,STOCK,,170250450.0,,,,,,
1371,20191021,000906.XSHG,,202282930.0,,hold,,50000.0,,
1372,20191021,INDEX,,202282930.0,,,,,,
1373,20191021,ALL,372554742.7498,372533380.0,21362.749800017213,,,,,
1374,20191022,CASH,,,21362.749800017213,,,,,
1375,20191022,600519.XSHG,,170585560.0,,hold,,145700.0,,
1376,20191022,STOCK,,170585560.0,,,,,,
1377,20191022,000906.XSHG,,203402760.0,,hold,,50000.0,,
1378,20191022,INDEX,,203402760.0,,,,,,
1379,20191022,ALL,374009682.7498,373988320.0,21362.749800017213,,,,,
1380,20191023,CASH,,,21362.749800017213,,,,,
1381,20191023,600519.XSHG,,168853187.0,,hold,,145700.0,,
1382,20191023,STOCK,,168853187.0,,,,,,
1383,20191023,000906.XSHG,,202046385.0,,hold,,50000.0,,
1384,20191023,INDEX,,202046385.0,,,,,,
1385,20191023,ALL,370920934.7498,370899572.0,21362.749800017213,,,,,
1386,20191024,CASH,,,21362.749800017213,,,,,
1387,20191024,600519.XSHG,,167594339.0,,hold,,145700.0,,
1388,20191024,STOCK,,167594339.0,,,,,,
1389,20191024,000906.XSHG,,201944640.0,,hold,,50000.0,,
1390,20191024,INDEX,,201944640.0,,,,,,
1391,20191024,ALL,369560341.7498,369538979.0,21362.749800017213,,,,,
1392,20191025,CASH,,,21362.749800017213,,,,,
